id,booking_status_pred,Probability
55677,0,0.03280797
55678,1,0.8022993
55679,0,0.4135555
55680,0,0.23940979
55681,0,0.18379879
55682,0,0.010499297
55683,0,0.18017611
55684,0,0.38707644
55685,0,0.32258677
55686,0,0.08066958
55687,1,0.58403695
55688,0,0.25934374
55689,0,0.025723163
55690,0,0.14042333
55691,1,0.53643733
55692,0,0.098866016
55693,1,0.7141045
55694,0,0.08630751
55695,1,0.52822524
55696,0,0.06070447
55697,1,0.5188118
55698,1,0.9338284
55699,1,0.5029883
55700,1,0.6487519
55701,0,0.0015804907
55702,0,0.079260044
55703,0,0.037752613
55704,0,0.11751316
55705,1,0.58320457
55706,0,0.16650957
55707,0,0.08877801
55708,0,0.24063519
55709,0,0.20550728
55710,0,0.004505222
55711,0,0.39913675
55712,1,0.5696706
55713,0,0.08158026
55714,1,0.86081046
55715,1,0.56576806
55716,0,0.24613076
55717,0,0.43250698
55718,0,0.0483597
55719,0,0.07120071
55720,0,0.16061288
55721,1,0.6284414
55722,0,0.07405814
55723,0,0.026543334
55724,0,0.38427567
55725,1,0.6600429
55726,0,0.17681974
55727,0,0.433568
55728,0,0.0054233572
55729,0,0.24263214
55730,0,0.13409069
55731,0,0.43078157
55732,0,0.009455591
55733,0,0.041523736
55734,0,0.41500548
55735,1,0.6845929
55736,0,0.38267964
55737,0,0.01901684
55738,1,0.7918852
55739,0,0.28829288
55740,1,0.8864208
55741,0,0.023373453
55742,0,0.16749337
55743,0,0.10405296
55744,1,0.80549634
55745,0,0.3751436
55746,1,0.75226057
55747,0,0.07859822
55748,0,0.17386039
55749,1,0.7545571
55750,0,0.31114677
55751,1,0.5030883
55752,0,0.08555445
55753,0,0.39567953
55754,1,0.8394755
55755,0,0.042772196
55756,0,0.32905015
55757,1,0.7259895
55758,0,0.10036262
55759,1,0.8799829
55760,0,0.030222673
55761,0,0.116349876
55762,0,0.074499406
55763,0,0.1621267
55764,1,0.5005761
55765,1,0.6612874
55766,1,0.7666589
55767,1,0.9215256
55768,0,0.2838235
55769,0,0.29849663
55770,0,0.4263137
55771,0,0.12582058
55772,1,0.71932137
55773,0,0.06486775
55774,1,0.88315725
55775,0,0.18938126
55776,1,0.7071021
55777,0,0.49247178
55778,0,0.3596105
55779,1,0.5366853
55780,0,0.13824873
55781,0,0.20379856
55782,1,0.7683561
55783,0,0.037901804
55784,0,0.13984957
55785,0,0.3573147
55786,0,0.031782653
55787,1,0.62423545
55788,0,0.4438047
55789,0,0.039225787
55790,1,0.7712412
55791,0,0.46268675
55792,0,0.06007593
55793,0,0.20321421
55794,0,0.041957993
55795,0,0.32833043
55796,1,0.68421286
55797,1,0.82030433
55798,0,0.3628969
55799,0,0.0040143444
55800,1,0.56259453
55801,0,0.30002743
55802,0,0.00010713185
55803,0,0.32261467
55804,0,0.119567715
55805,0,0.12864196
55806,1,0.73262125
55807,1,0.6923318
55808,0,0.4534337
55809,1,0.5788279
55810,0,0.3881941
55811,0,0.4665488
55812,0,0.004257335
55813,1,0.79022634
55814,0,0.22605811
55815,1,0.56817764
55816,1,0.5514213
55817,0,0.05037872
55818,1,0.506485
55819,0,1.085614e-05
55820,1,0.8439679
55821,0,0.2535155
55822,1,0.5782634
55823,0,0.30118182
55824,0,0.01888998
55825,0,0.05817856
55826,0,0.0003279033
55827,0,0.18958037
55828,0,0.022790536
55829,0,0.33318418
55830,1,0.8773837
55831,0,0.17196606
55832,0,0.004539117
55833,0,0.14905587
55834,0,0.17519964
55835,1,0.6584108
55836,0,0.29589725
55837,1,0.5249069
55838,0,0.053725827
55839,1,0.70539755
55840,0,0.074528046
55841,1,0.5372247
55842,0,0.29052985
55843,0,0.4693188
55844,0,0.3559929
55845,0,0.39395624
55846,1,0.6574229
55847,0,0.23386274
55848,1,0.8990659
55849,0,0.06766053
55850,0,0.064025186
55851,0,0.16547504
55852,0,0.42354497
55853,0,0.08986137
55854,1,0.67303896
55855,0,0.3517354
55856,1,0.6580964
55857,1,0.7444526
55858,1,0.7870707
55859,0,0.118600786
55860,1,0.78650874
55861,0,0.04130702
55862,1,0.7747268
55863,1,0.690077
55864,0,0.23102957
55865,1,0.5985547
55866,0,0.13372542
55867,0,0.006356095
55868,0,0.45134872
55869,1,0.8400437
55870,0,0.18494907
55871,1,0.5453375
55872,0,0.1595416
55873,1,0.5760709
55874,0,0.06449444
55875,0,0.35540536
55876,0,0.47547084
55877,0,4.3205245e-07
55878,0,0.034309536
55879,0,0.27679908
55880,0,0.0028468205
55881,1,0.7708221
55882,0,0.023337252
55883,0,0.14187503
55884,0,0.04127895
55885,0,0.02511224
55886,1,0.73059434
55887,0,0.050778683
55888,0,0.05421301
55889,0,0.15948959
55890,0,0.07312912
55891,0,0.0006508364
55892,1,0.9041653
55893,1,0.88917
55894,0,0.4878415
55895,0,0.032073636
55896,0,0.09012385
55897,0,0.042439252
55898,0,0.10631989
55899,0,0.11468388
55900,1,0.7171082
55901,0,0.019487645
55902,1,0.50245416
55903,1,0.8210741
55904,0,0.13626456
55905,0,0.24281406
55906,1,0.83180606
55907,0,0.0034814253
55908,0,0.08781003
55909,1,0.56706613
55910,0,0.00827053
55911,0,0.44989902
55912,0,0.16755356
55913,1,0.75874156
55914,1,0.80297303
55915,0,0.10927885
55916,0,0.16514571
55917,1,0.61441
55918,1,0.79132545
55919,1,0.6976398
55920,0,0.0029036093
55921,0,0.0737529
55922,0,0.27280772
55923,0,0.08558224
55924,1,0.7490657
55925,0,0.41787782
55926,0,0.19726558
55927,0,0.45037925
55928,1,0.5945166
55929,0,0.03265305
55930,1,0.6693669
55931,0,0.34880403
55932,0,0.078705296
55933,1,0.5163466
55934,1,0.6044785
55935,0,0.49897915
55936,0,0.05687168
55937,0,0.08558601
55938,0,0.028729497
55939,1,0.8339471
55940,0,0.11085045
55941,0,0.24293739
55942,0,2.6707007e-06
55943,0,0.11427875
55944,0,0.15301873
55945,0,0.4134749
55946,1,0.7862444
55947,0,4.1158533e-08
55948,0,0.12502633
55949,1,0.9486973
55950,0,0.33124372
55951,0,0.047256056
55952,1,0.746316
55953,1,0.83015263
55954,1,0.9062897
55955,0,0.029321099
55956,0,0.26661173
55957,0,0.14123207
55958,0,0.38293853
55959,0,0.34922
55960,1,0.6230713
55961,0,0.1764184
55962,0,0.28363696
55963,1,0.5244828
55964,1,0.8365861
55965,1,0.6284674
55966,0,0.20980251
55967,0,0.19712491
55968,0,0.1642684
55969,1,0.68304193
55970,0,0.123876125
55971,1,0.8691904
55972,0,0.061242446
55973,0,0.054091334
55974,0,0.45610675
55975,1,0.79500157
55976,1,0.60132056
55977,0,0.09820733
55978,0,0.07279311
55979,1,0.5407597
55980,0,0.49923426
55981,0,0.009938826
55982,0,0.07089858
55983,0,5.715995e-05
55984,0,0.098626755
55985,0,0.028116824
55986,1,0.71023417
55987,0,0.17448209
55988,0,0.16250743
55989,1,0.91555214
55990,1,0.5237964
55991,1,0.78716016
55992,1,0.66192067
55993,1,0.76985806
55994,0,0.4345396
55995,1,0.82873094
55996,1,0.5171989
55997,0,0.46546718
55998,1,0.69197696
55999,1,0.5109666
56000,0,0.19255584
56001,0,0.0006930633
56002,0,0.2632338
56003,0,0.38602394
56004,1,0.7492626
56005,0,0.45440772
56006,1,0.8617651
56007,1,0.582618
56008,0,0.28846797
56009,1,0.8076397
56010,1,0.67567194
56011,1,0.92181635
56012,0,0.41197687
56013,0,0.12535314
56014,0,0.17922427
56015,0,0.17362763
56016,1,0.7162608
56017,0,0.16403371
56018,1,0.69456416
56019,0,0.10236824
56020,0,0.3667061
56021,0,0.49777335
56022,1,0.75965023
56023,0,0.15062907
56024,1,0.70702404
56025,0,0.36129567
56026,0,0.3356045
56027,0,0.029565327
56028,0,0.01666876
56029,0,0.40364963
56030,0,0.07197395
56031,0,0.16616185
56032,0,0.35067698
56033,0,0.15236601
56034,1,0.57755584
56035,1,0.5102303
56036,1,0.76048183
56037,0,0.4883687
56038,0,0.0023542475
56039,0,0.09942119
56040,1,0.7599154
56041,0,0.22797751
56042,0,3.1175176e-08
56043,0,0.37164816
56044,1,0.751175
56045,0,0.29623127
56046,0,0.15778029
56047,0,6.5307704e-06
56048,0,0.30042878
56049,0,0.046194863
56050,0,0.14367746
56051,0,0.3275891
56052,0,0.30167413
56053,1,0.7458906
56054,0,0.123628736
56055,1,0.8971711
56056,0,0.17318325
56057,0,0.0569939
56058,1,0.83430445
56059,0,0.015284722
56060,0,0.083789006
56061,1,0.7360965
56062,0,0.43307588
56063,0,0.27544236
56064,0,0.34355322
56065,0,0.12924352
56066,0,0.03822252
56067,0,0.07373977
56068,0,0.15498812
56069,1,0.69963574
56070,1,0.5131858
56071,0,0.010759624
56072,0,2.9061784e-08
56073,0,0.17916366
56074,1,0.6227553
56075,1,0.90310997
56076,1,0.69027966
56077,0,0.10042437
56078,0,0.14099503
56079,1,0.6623812
56080,1,0.82333153
56081,0,0.017820206
56082,1,0.92957366
56083,0,0.28693405
56084,1,0.55263436
56085,0,0.40635493
56086,1,0.5442732
56087,1,0.80756
56088,1,0.9595227
56089,0,0.13308007
56090,0,0.1368911
56091,0,0.0052169766
56092,1,0.7254758
56093,0,0.1632778
56094,1,0.8663015
56095,0,0.4636369
56096,1,0.668469
56097,0,0.018287107
56098,1,0.78394586
56099,0,6.521029e-08
56100,0,0.4156621
56101,0,0.09250445
56102,1,0.84842116
56103,1,0.65624255
56104,0,0.06436484
56105,1,0.83887595
56106,0,0.08523088
56107,0,0.029479027
56108,1,0.6824372
56109,0,0.073072895
56110,1,0.9279097
56111,1,0.82992935
56112,0,0.12499654
56113,0,5.288727e-10
56114,1,0.8181342
56115,1,0.59443676
56116,1,0.5591629
56117,0,0.015717467
56118,1,0.5464438
56119,0,0.10715203
56120,0,0.09714588
56121,0,0.20543934
56122,0,0.34952974
56123,1,0.6858866
56124,1,0.5787557
56125,1,0.7548249
56126,1,0.7754767
56127,1,0.7787885
56128,0,0.17148137
56129,0,0.06829415
56130,1,0.90967834
56131,0,0.0033723002
56132,1,0.7368858
56133,0,0.31659582
56134,0,0.048735764
56135,1,0.55422205
56136,0,0.06632029
56137,1,0.69626915
56138,0,0.3421631
56139,1,0.6672194
56140,0,0.038746018
56141,0,0.06906591
56142,1,0.8135998
56143,1,0.5656921
56144,0,0.094940834
56145,1,0.8692275
56146,0,0.15687546
56147,0,0.3399289
56148,0,0.01875
56149,1,0.59314317
56150,0,0.22237879
56151,0,0.0016912909
56152,0,0.054470006
56153,0,1.872167e-18
56154,0,1.00820325e-25
56155,0,0.030817294
56156,1,0.7684213
56157,0,0.0036578039
56158,0,0.060584273
56159,1,0.75855136
56160,0,0.17556205
56161,1,0.7636785
56162,0,0.3439788
56163,0,0.11845085
56164,0,0.059575412
56165,0,0.20598307
56166,0,0.3970639
56167,0,0.14535692
56168,1,0.77508074
56169,0,0.1530937
56170,0,0.12956424
56171,0,0.33498716
56172,0,0.2590827
56173,1,0.567686
56174,1,0.7125547
56175,0,0.0037670026
56176,1,0.77572906
56177,1,0.9368118
56178,0,0.10983816
56179,0,0.1743974
56180,0,0.04273742
56181,1,0.7830386
56182,0,0.005058016
56183,0,0.09787742
56184,0,0.04851623
56185,0,0.21303125
56186,1,0.7240639
56187,0,0.050645035
56188,0,6.233416e-05
56189,1,0.65749645
56190,0,0.038103957
56191,0,0.33566636
56192,0,0.14291967
56193,0,0.4041263
56194,0,0.011501338
56195,0,0.1998279
56196,0,0.0431227
56197,1,0.76429653
56198,0,0.0120495325
56199,0,0.07085075
56200,0,0.24914952
56201,1,0.7630818
56202,1,0.9097701
56203,1,0.5911858
56204,0,0.48852488
56205,1,0.72717124
56206,0,0.48517635
56207,1,0.61564267
56208,0,0.25586244
56209,0,0.30140886
56210,0,0.1441284
56211,1,0.611573
56212,1,0.69220793
56213,0,0.18802123
56214,1,0.7843609
56215,0,0.16998038
56216,0,0.41094077
56217,0,0.3879844
56218,0,0.1522716
56219,1,0.6336301
56220,0,0.1660996
56221,0,0.14463939
56222,0,0.062813275
56223,0,0.16670395
56224,0,0.18673807
56225,1,0.74789345
56226,0,0.19312318
56227,1,0.921252
56228,1,0.57555085
56229,1,0.5871997
56230,0,0.19553332
56231,1,0.7835139
56232,0,0.4716446
56233,0,0.00031736714
56234,1,0.8442431
56235,0,0.113174506
56236,1,0.5614831
56237,0,0.36528572
56238,0,0.41856128
56239,0,0.3118324
56240,0,0.029027168
56241,0,0.46162906
56242,0,0.22430608
56243,0,0.3593032
56244,0,0.39276755
56245,0,0.030838735
56246,0,0.07707772
56247,1,0.76651764
56248,1,0.7696497
56249,0,0.16738316
56250,0,0.12339858
56251,0,0.34685794
56252,1,0.61330634
56253,1,0.5718693
56254,1,0.58179915
56255,0,0.07069533
56256,1,0.75954986
56257,0,0.298064
56258,0,0.31060484
56259,0,7.6622484e-05
56260,0,0.040220354
56261,0,0.15569332
56262,0,0.06729913
56263,0,0.47366637
56264,0,0.22447546
56265,1,0.76434714
56266,0,0.036155093
56267,1,0.94308174
56268,0,0.18896902
56269,0,0.0024289724
56270,1,0.8653044
56271,1,0.5069719
56272,1,0.8687989
56273,0,0.23861554
56274,1,0.7381324
56275,0,0.050594453
56276,0,0.19014552
56277,0,0.015366799
56278,0,0.11691044
56279,1,0.6356418
56280,0,0.19906463
56281,0,0.0060540894
56282,1,0.5782853
56283,0,0.21616207
56284,0,0.00014412128
56285,1,0.57052827
56286,0,0.09560687
56287,1,0.9264371
56288,0,0.18210427
56289,0,0.38410452
56290,1,0.5680785
56291,0,0.2769609
56292,0,0.23661155
56293,1,0.92897254
56294,0,3.5688776e-15
56295,0,0.35304013
56296,0,0.004985197
56297,0,0.00020001977
56298,0,0.34397775
56299,0,0.096800886
56300,0,0.22644117
56301,0,7.1287424e-05
56302,1,0.76837575
56303,0,0.40349913
56304,0,0.18814237
56305,0,0.06162425
56306,1,0.65840095
56307,0,0.07101809
56308,1,0.80670226
56309,1,0.7442257
56310,1,0.7089177
56311,1,0.9015393
56312,0,0.15857325
56313,0,2.1145288e-09
56314,0,0.02298814
56315,1,0.59731436
56316,0,0.24617355
56317,0,0.32950458
56318,0,0.2157223
56319,0,0.2174352
56320,1,0.6484722
56321,0,0.2919215
56322,1,0.9153145
56323,0,0.26018596
56324,0,0.18256421
56325,1,0.82397217
56326,1,0.5549417
56327,0,0.026982328
56328,1,0.73243105
56329,0,0.2076433
56330,1,0.7430373
56331,0,0.0031546466
56332,1,0.53065646
56333,0,0.24726768
56334,1,0.74437404
56335,0,0.020435082
56336,0,0.21642843
56337,1,0.71667236
56338,0,0.08603658
56339,0,0.014059072
56340,0,1.8940541e-07
56341,0,0.090317674
56342,0,0.021485047
56343,0,0.43305147
56344,1,0.7838183
56345,0,0.44012666
56346,0,0.03485702
56347,1,0.54629904
56348,0,0.05342797
56349,0,0.059757125
56350,1,0.6358276
56351,0,0.047264505
56352,0,9.451019e-05
56353,0,0.06089842
56354,0,0.42307416
56355,0,0.07612569
56356,0,0.2261904
56357,1,0.91426855
56358,0,0.086542
56359,1,0.5662678
56360,0,0.4384407
56361,1,0.76719177
56362,0,0.154399
56363,0,0.4562619
56364,1,0.62103236
56365,0,0.19399586
56366,1,0.8994177
56367,0,0.11619398
56368,1,0.68394387
56369,0,0.46348646
56370,1,0.92237103
56371,0,0.45877808
56372,0,0.002627992
56373,1,0.9147593
56374,0,0.29554543
56375,0,0.17566304
56376,0,0.054858048
56377,1,0.7177404
56378,1,0.83574647
56379,0,0.13624588
56380,1,0.7667448
56381,0,0.04337089
56382,1,0.83123344
56383,0,0.4943728
56384,0,0.38975495
56385,0,0.35354188
56386,0,0.090811126
56387,0,0.2699558
56388,0,0.12872566
56389,1,0.7692928
56390,0,0.0157865
56391,1,0.71095175
56392,1,0.94613373
56393,0,0.16607192
56394,1,0.58534104
56395,0,0.2901258
56396,0,0.41912127
56397,0,0.13344891
56398,0,0.05537013
56399,1,0.7593964
56400,0,0.40202406
56401,1,0.7008134
56402,1,0.5621865
56403,0,0.06246064
56404,0,0.05129079
56405,0,0.007846996
56406,0,0.00014546562
56407,1,0.59310126
56408,0,0.10376475
56409,1,0.930811
56410,1,0.6381891
56411,0,0.17804182
56412,1,0.7789057
56413,1,0.7287785
56414,0,0.2053553
56415,0,0.07818134
56416,1,0.9416408
56417,0,0.10430049
56418,0,0.04905308
56419,0,0.028289467
56420,0,0.27844268
56421,0,0.20878097
56422,0,0.224403
56423,1,0.5457062
56424,1,0.8944735
56425,0,0.17138638
56426,1,0.7312034
56427,1,0.72551006
56428,1,0.79167944
56429,0,0.26643282
56430,0,0.18457378
56431,0,0.20768806
56432,1,0.74347925
56433,0,0.33177313
56434,0,0.078512624
56435,1,0.8345331
56436,1,0.68629074
56437,1,0.74868655
56438,1,0.74192166
56439,0,3.8578602e-23
56440,1,0.88865525
56441,0,0.3618029
56442,0,0.33496028
56443,0,0.051093902
56444,1,0.89618427
56445,1,0.5351568
56446,0,0.17007753
56447,0,5.1498366e-05
56448,0,0.0062496997
56449,0,0.30112338
56450,0,0.48314792
56451,1,0.6468097
56452,0,0.24839132
56453,0,0.27234155
56454,0,0.1970597
56455,0,0.17838582
56456,1,0.8573606
56457,0,0.2137596
56458,1,0.7344191
56459,0,0.0063320715
56460,0,0.31896225
56461,0,0.052985113
56462,0,0.06455318
56463,0,2.3850455e-06
56464,0,0.002074259
56465,0,0.0007852947
56466,0,0.49771684
56467,0,0.31149167
56468,1,0.6365451
56469,0,0.11514124
56470,0,0.27609453
56471,0,0.15347925
56472,0,0.177041
56473,0,0.15355875
56474,0,0.40893865
56475,1,0.78727263
56476,1,0.74278545
56477,0,0.045347128
56478,1,0.598791
56479,0,0.3924777
56480,0,0.31243673
56481,1,0.57317764
56482,0,0.07723277
56483,1,0.7535561
56484,1,0.7962072
56485,0,0.4053205
56486,0,0.06553716
56487,0,0.09184331
56488,0,0.096588545
56489,1,0.73389703
56490,0,0.22096479
56491,0,0.074879505
56492,1,0.51279503
56493,0,0.39873964
56494,0,0.124820374
56495,1,0.72217613
56496,1,0.7421222
56497,1,0.5628541
56498,0,0.0027356516
56499,0,0.00132054
56500,0,0.06879335
56501,0,0.00946509
56502,1,0.54442644
56503,0,0.013442665
56504,0,0.06949668
56505,1,0.91951156
56506,0,0.007410573
56507,0,0.06249617
56508,0,0.09375807
56509,1,0.7109709
56510,0,7.7843515e-13
56511,0,0.12371521
56512,0,0.09056933
56513,0,0.44944015
56514,1,0.8839584
56515,1,0.59125537
56516,0,0.052359916
56517,0,0.12094146
56518,1,0.70508415
56519,0,0.38117406
56520,0,0.001182325
56521,0,0.2103286
56522,1,0.5232632
56523,1,0.9088497
56524,1,0.88823205
56525,0,2.7948646e-20
56526,1,0.5734765
56527,1,0.65475744
56528,0,0.035537153
56529,0,0.24842224
56530,1,0.80235785
56531,1,0.71123916
56532,0,0.28102896
56533,0,0.15600719
56534,0,0.33022386
56535,0,0.15034442
56536,0,0.26279423
56537,1,0.53767914
56538,0,0.09203607
56539,0,0.28864574
56540,0,0.0010672377
56541,1,0.7829603
56542,1,0.8401646
56543,1,0.68372625
56544,1,0.84821165
56545,0,0.12545443
56546,0,0.20232922
56547,0,0.18959358
56548,0,0.08898585
56549,1,0.86067855
56550,0,0.16618395
56551,0,0.09715562
56552,1,0.8349971
56553,0,0.043991387
56554,0,0.37829277
56555,0,0.40154567
56556,1,0.91056526
56557,1,0.7371196
56558,1,0.557627
56559,0,0.20219593
56560,1,0.9471367
56561,0,0.07078429
56562,0,0.16530052
56563,1,0.6661037
56564,0,0.058764342
56565,1,0.75950277
56566,1,0.7027675
56567,0,0.14322458
56568,0,0.2718491
56569,0,0.12331949
56570,1,0.89245796
56571,0,0.2166692
56572,1,0.8208062
56573,0,0.20959128
56574,0,0.12563077
56575,0,0.19518016
56576,0,0.018975142
56577,1,0.6114635
56578,0,0.423559
56579,1,0.944169
56580,0,0.003720517
56581,0,0.31851667
56582,1,0.7612258
56583,0,0.22543277
56584,0,0.27489302
56585,0,0.0567915
56586,1,0.84230846
56587,0,0.477038
56588,0,0.17189221
56589,0,0.15604849
56590,0,0.05745545
56591,0,0.0024674197
56592,0,0.0012534221
56593,1,0.80514574
56594,0,0.036449213
56595,1,0.6164132
56596,0,0.009616207
56597,1,0.64772093
56598,0,0.000423932
56599,1,0.76017845
56600,0,0.008180138
56601,0,0.22353324
56602,0,0.041733436
56603,0,0.1111345
56604,1,0.7230509
56605,0,0.28263116
56606,0,0.043149352
56607,0,0.2871318
56608,1,0.687625
56609,0,0.2738889
56610,1,0.84079325
56611,0,0.2686216
56612,0,5.7067534e-10
56613,1,0.82576436
56614,0,0.27228642
56615,1,0.8888032
56616,1,0.8173357
56617,0,0.047427982
56618,0,0.013482627
56619,0,1.190094e-11
56620,1,0.7506511
56621,0,0.3304978
56622,1,0.9219629
56623,1,0.81820124
56624,1,0.79488534
56625,1,0.8313199
56626,0,0.22121519
56627,0,0.3602885
56628,0,0.37399012
56629,0,0.0029011678
56630,0,0.250107
56631,0,0.21430142
56632,1,0.78956896
56633,1,0.57980627
56634,0,0.22626182
56635,0,0.37913704
56636,1,0.66231525
56637,0,0.45711327
56638,1,0.90890306
56639,0,0.32482055
56640,0,0.0078722285
56641,0,0.33578104
56642,1,0.7799748
56643,0,0.22675842
56644,0,0.008230942
56645,0,0.38384044
56646,0,0.39429057
56647,1,0.71538186
56648,0,0.039499596
56649,0,0.04076591
56650,1,0.77382284
56651,1,0.53308535
56652,1,0.8449214
56653,0,0.42842054
56654,1,0.78125095
56655,0,0.07393014
56656,1,0.91094154
56657,0,0.27761716
56658,1,0.93006223
56659,0,0.47753724
56660,1,0.83415127
56661,0,0.07979975
56662,0,0.117242716
56663,0,0.37195858
56664,0,0.19567506
56665,1,0.5420384
56666,0,0.338658
56667,0,0.12308264
56668,0,0.44272262
56669,1,0.9243948
56670,0,0.08000699
56671,0,0.16762209
56672,1,0.93671256
56673,1,0.6241708
56674,1,0.6798316
56675,0,0.12884578
56676,1,0.55648214
56677,0,0.0030095635
56678,0,0.001979569
56679,0,0.28183657
56680,1,0.60023826
56681,0,0.20291296
56682,1,0.7443996
56683,1,0.8219495
56684,0,0.36137044
56685,0,0.044921163
56686,0,8.383521e-27
56687,0,0.017363904
56688,1,0.708173
56689,0,0.46932554
56690,0,0.0040720096
56691,0,1.3464266e-05
56692,0,0.0039354707
56693,1,0.5509385
56694,0,5.7779823e-16
56695,1,0.52932173
56696,0,0.13077834
56697,0,0.14223297
56698,1,0.7908116
56699,1,0.9205457
56700,0,0.06514962
56701,0,0.001930114
56702,0,0.038837094
56703,1,0.8660641
56704,0,0.16561772
56705,0,0.09076636
56706,1,0.7206426
56707,0,0.202009
56708,1,0.82626635
56709,0,0.13434935
56710,1,0.62221724
56711,0,0.2342848
56712,0,0.380611
56713,1,0.87792766
56714,0,0.059308033
56715,0,0.09634497
56716,0,0.0939942
56717,0,0.46758375
56718,1,0.9030721
56719,0,0.11654123
56720,1,0.9332761
56721,0,0.25736335
56722,1,0.9338253
56723,0,0.06723051
56724,0,0.0043697613
56725,0,0.06330644
56726,1,0.52941394
56727,0,0.28137413
56728,1,0.77358484
56729,0,0.0027451068
56730,0,0.0014915606
56731,0,0.0058072433
56732,1,0.8362915
56733,0,0.00070592004
56734,0,0.14837834
56735,1,0.5220603
56736,0,8.8722336e-05
56737,1,0.6521751
56738,0,0.18473007
56739,1,0.84640455
56740,0,0.28883994
56741,0,0.04277829
56742,0,0.22626825
56743,0,0.28742456
56744,0,0.07995993
56745,0,0.49602762
56746,0,0.09855633
56747,0,0.027637197
56748,0,0.015824264
56749,0,0.2742436
56750,0,0.046381
56751,0,0.16905402
56752,0,0.043068737
56753,0,0.41700098
56754,0,0.32195187
56755,1,0.5422013
56756,1,0.7978696
56757,1,0.87834525
56758,0,0.39687416
56759,1,0.8187012
56760,0,0.4575455
56761,0,0.14851858
56762,0,0.07408516
56763,0,0.2805168
56764,1,0.93860584
56765,0,0.22121625
56766,0,0.08379955
56767,0,0.2233409
56768,0,0.10162883
56769,1,0.71604717
56770,1,0.61355376
56771,1,0.6453248
56772,1,0.63796824
56773,1,0.73518646
56774,0,0.045259833
56775,0,0.35457
56776,1,0.9249105
56777,0,0.29051837
56778,0,0.0259113
56779,0,0.23768955
56780,1,0.8027214
56781,1,0.709981
56782,0,0.12616313
56783,1,0.5685491
56784,1,0.7726139
56785,0,0.04161511
56786,0,0.019911813
56787,0,0.09267088
56788,0,0.22253007
56789,1,0.9178539
56790,0,0.34324846
56791,1,0.55379635
56792,0,0.048689313
56793,1,0.77718616
56794,0,0.32548285
56795,0,0.043389007
56796,1,0.50498176
56797,0,0.34230018
56798,0,0.29877627
56799,0,0.029750278
56800,0,0.060489096
56801,1,0.65277845
56802,0,0.0017576657
56803,1,0.87677217
56804,0,0.32761452
56805,0,0.47221705
56806,1,0.8940971
56807,1,0.73907363
56808,0,0.38589185
56809,1,0.79857033
56810,0,0.0026454118
56811,0,0.10506343
56812,1,0.9285069
56813,0,0.23228943
56814,1,0.76423734
56815,0,0.16569555
56816,1,0.8592865
56817,0,0.014975891
56818,0,0.2015782
56819,0,0.19561327
56820,0,0.0002204375
56821,0,0.016882513
56822,1,0.7306357
56823,1,0.7792789
56824,0,0.37605372
56825,1,0.9553006
56826,1,0.72064793
56827,0,0.021122638
56828,0,0.18522228
56829,1,0.7582611
56830,0,0.21295846
56831,0,0.0015514452
56832,1,0.86516494
56833,0,0.081652954
56834,0,0.26162645
56835,0,0.20045757
56836,0,0.04694483
56837,1,0.6538898
56838,0,0.21478178
56839,0,0.347499
56840,0,0.32031146
56841,0,0.03237243
56842,1,0.5983204
56843,0,2.26339e-05
56844,0,0.07051511
56845,0,0.17030776
56846,0,0.005301865
56847,0,0.22532552
56848,1,0.8066939
56849,0,0.17791933
56850,0,0.07982552
56851,0,0.076847844
56852,0,0.22550803
56853,1,0.77769774
56854,1,0.784375
56855,0,0.20976919
56856,0,0.121769324
56857,0,0.25205877
56858,0,0.4956426
56859,1,0.71574134
56860,0,0.34177238
56861,1,0.62034446
56862,1,0.63760525
56863,1,0.56327397
56864,0,0.26037943
56865,0,0.18379746
56866,0,0.3472411
56867,0,0.1963867
56868,1,0.85674274
56869,1,0.6904248
56870,0,0.26618847
56871,1,0.8715369
56872,0,0.19810016
56873,0,0.12263832
56874,0,0.29108426
56875,0,0.0088407425
56876,1,0.8200158
56877,0,0.3014985
56878,1,0.7111751
56879,0,0.021073846
56880,0,0.11074782
56881,0,0.0648576
56882,1,0.7706208
56883,0,0.00038286104
56884,1,0.7701769
56885,0,0.09457492
56886,0,0.22599432
56887,0,0.23838499
56888,1,0.9229671
56889,0,0.060533352
56890,0,0.43843555
56891,0,0.21644692
56892,0,0.035070438
56893,0,0.41338056
56894,0,3.6406636e-05
56895,1,0.7996286
56896,0,0.12344596
56897,0,0.034933746
56898,0,0.15623438
56899,0,0.0011050017
56900,1,0.5294558
56901,0,0.19471535
56902,1,0.5344257
56903,0,0.19821283
56904,1,0.5929811
56905,1,0.73023695
56906,0,0.19192423
56907,1,0.72761446
56908,0,0.07343435
56909,1,0.73171234
56910,0,0.32127163
56911,1,0.79629844
56912,0,0.09620186
56913,0,0.4101807
56914,0,0.0913888
56915,0,0.14046887
56916,0,0.13952741
56917,1,0.94461566
56918,0,0.02516398
56919,0,0.0005553627
56920,0,0.11880169
56921,1,0.67276394
56922,0,0.3519891
56923,0,0.069962874
56924,1,0.79841864
56925,0,0.0061765476
56926,0,0.008369333
56927,1,0.94450074
56928,0,0.09916734
56929,0,0.1412893
56930,0,4.2872186e-09
56931,0,0.0040631816
56932,1,0.64018506
56933,1,0.69535357
56934,1,0.8521915
56935,1,0.9558796
56936,1,0.78862584
56937,1,0.9201184
56938,1,0.7326455
